Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-08-14 21:00","4393","6961","488","10753","-859","160","995","540","337","169","150","8","3517","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:05","4345","6962","486","10789","-827","130","957","542","342","171","151","8","3535","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:10","4315","6961","486","10627","-491","114","911","542","340","169","151","8","3534","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:15","4305","6962","486","10766","-582","104","873","542","337","169","158","8","3534","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:20","4321","6966","488","10785","-494","101","837","542","335","168","163","8","3534","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:25","4321","6957","486","10752","-535","98","800","542","340","171","162","8","3533","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:30","4317","6957","487","10793","-673","97","769","542","336","185","158","8","3533","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:35","4338","6955","486","10845","-603","94","724","542","341","184","158","8","3533","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:40","4407","6962","486","10968","-665","93","699","542","341","186","157","8","3532","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:45","4428","6961","487","10741","-650","93","685","542","340","183","158","8","3532","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:50","4424","6962","487","10780","-691","93","666","542","348","181","160","8","3531","0","0","0","0","0","0","0","0","0"
"2020-08-14 21:55","4470","6965","486","10662","-682","93","657","542","348","179","163","8","3531","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:00","4497","6963","487","10626","-739","93","653","542","349","174","171","8","3531","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:05","4558","6961","489","10483","-699","90","646","541","347","168","178","8","3522","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:10","4549","6961","486","10208","-803","90","645","541","349","161","180","8","3522","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:15","4554","6960","488","9916","-532","90","642","541","347","162","176","8","3522","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:20","4577","6960","486","9604","-555","89","637","541","350","155","177","8","3523","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:25","4615","6962","480","9351","-583","89","634","541","351","145","174","8","3523","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:30","4624","6963","465","9291","-681","86","628","541","348","137","170","8","3523","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:35","4591","6964","480","9266","-708","87","628","541","345","137","171","8","3522","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:40","4601","6967","486","9050","-743","86","626","541","342","135","169","8","3522","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:45","4612","6961","471","9242","-558","69","625","541","343","137","166","8","3522","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:50","4619","6965","466","9285","-758","34","624","541","342","123","163","8","3524","0","0","0","0","0","0","0","0","0"
"2020-08-14 22:55","4512","6965","472","9247","-559","33","624","541","345","97","165","8","3526","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:00","4501","6963","478","9285","-318","33","624","541","342","89","164","8","3523","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:05","4472","6963","482","9436","-531","33","625","535","339","86","164","8","3451","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:10","4439","6960","485","9409","-398","33","623","535","341","85","165","8","3450","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:15","4417","6967","488","9384","-542","33","624","535","335","85","171","8","3450","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:20","4443","6971","487","9244","-705","34","623","535","335","84","179","7","3451","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:25","4460","6964","485","9199","-577","34","623","535","331","84","176","6","3450","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:30","4447","6967","486","8989","-532","34","623","535","325","86","170","6","3450","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:35","4472","6963","487","9017","-513","33","623","535","321","86","165","6","3451","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:40","4449","6964","486","8899","-398","34","623","535","312","85","159","6","3450","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:45","4394","6969","486","8773","-504","34","623","535","307","84","156","6","3451","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:50","4342","6969","483","8664","-496","34","624","535","303","85","154","6","3451","0","0","0","0","0","0","0","0","0"
"2020-08-14 23:55","4281","6966","485","8669","-566","34","623","535","292","85","154","6","3451","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:00","4291","6963","487","7886","709","33","623","531","282","84","154","6","3441","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:05","4307","6963","487","7211","1943","34","623","525","268","76","154","6","3255","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:10","4306","6963","487","6966","2040","34","624","525","268","65","155","6","3256","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:15","4274","6963","488","6913","2036","34","624","525","261","58","155","6","3257","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:20","4187","6960","487","7038","1871","33","623","525","255","57","154","6","3255","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:25","4158","6963","486","6944","1910","33","622","525","253","57","154","6","3255","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:30","4143","6966","486","6721","1956","33","623","525","249","55","155","6","3256","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:35","4130","6969","487","6690","1950","33","623","525","246","52","155","6","3257","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:40","4112","6965","485","6680","1893","33","623","525","237","52","154","5","3256","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:45","4064","6971","485","6293","1994","33","623","525","234","51","158","5","3256","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:50","4061","6966","486","6084","2064","33","623","525","227","51","161","5","3257","0","0","0","0","0","0","0","0","0"
"2020-08-15 00:55","4034","6963","486","6119","2021","33","623","525","225","50","169","5","3257","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:00","4072","6965","484","6108","1858","21","622","490","224","53","168","5","3256","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:05","4071","6967","488","6097","1728","18","623","498","225","53","169","5","3231","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:10","4039","6968","487","6056","1668","18","622","498","225","52","177","5","3230","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:15","3974","6969","490","6201","1340","18","622","498","223","50","176","5","3229","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:20","3914","6966","488","5754","1868","18","621","498","220","50","185","5","3230","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:25","3883","6967","489","5980","1707","18","621","498","219","50","195","5","3230","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:30","3829","6971","487","5830","1791","18","621","498","216","44","193","3","3230","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:35","3804","6967","488","5654","1826","18","621","498","214","34","195","3","3230","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:40","3792","6975","489","5499","1799","18","621","498","212","33","178","3","3229","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:45","3741","6972","487","5383","2022","18","621","498","210","31","182","3","3229","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:50","3716","6972","487","5454","1910","18","622","498","208","30","171","3","3231","0","0","0","0","0","0","0","0","0"
"2020-08-15 01:55","3715","6971","487","5122","1874","18","622","498","205","30","161","3","3232","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:00","3700","6972","469","5196","1758","18","622","498","204","32","152","3","3231","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:05","3708","6967","459","5376","1803","18","620","499","200","32","143","3","3231","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:10","3674","6967","455","5256","1867","17","621","499","199","31","133","3","3232","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:15","3647","6970","458","5410","1593","18","621","499","200","30","126","3","3233","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:20","3626","6964","459","5107","1961","18","620","499","195","30","120","2","3233","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:25","3614","6970","456","5178","1893","18","621","499","194","30","118","2","3232","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:30","3608","6973","460","5242","1742","18","621","499","196","30","117","2","3231","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:35","3582","6966","459","4985","1971","18","622","499","194","30","119","2","3232","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:40","3598","6963","459","4955","1966","18","621","499","191","30","122","2","3234","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:45","3585","6965","459","5145","1648","18","622","499","189","30","119","2","3233","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:50","3542","6964","459","5186","1778","18","622","499","186","30","119","2","3232","0","0","0","0","0","0","0","0","0"
"2020-08-15 02:55","3521","6965","443","5111","1781","18","623","499","185","30","118","2","3232","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:00","3526","6964","440","5141","1791","18","623","497","185","30","118","2","3226","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:05","3479","6967","437","5349","1282","18","623","494","185","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:10","3430","6964","437","4966","1758","18","622","494","184","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:15","3413","6969","437","5229","1411","18","622","494","182","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:20","3406","6966","438","5270","1470","18","623","494","179","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:25","3386","6971","437","4936","1557","18","623","494","182","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:30","3356","6961","437","5046","1456","18","622","494","182","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:35","3320","6959","436","5212","1428","18","620","494","180","30","118","2","3209","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:40","3302","6969","436","4964","1586","18","620","494","179","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:45","3273","6969","437","5157","1531","18","620","494","178","30","118","2","3208","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:50","3252","6972","438","5072","1567","18","620","494","176","30","118","2","3209","0","0","0","0","0","0","0","0","0"
"2020-08-15 03:55","3235","6963","438","4968","1556","18","621","494","179","30","118","2","3209","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:00","3210","6964","438","4935","1713","18","620","494","179","32","118","2","3209","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:05","3181","6967","437","4955","1583","18","620","494","178","32","118","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:10","3182","6967","438","4762","1759","18","622","494","177","31","123","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:15","3146","6976","437","4766","1606","18","621","494","176","31","129","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:20","3090","6968","438","4818","1719","18","621","494","174","31","136","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:25","3073","6973","438","4856","1632","18","621","494","174","31","138","2","3214","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:30","3042","6971","439","4925","1541","18","620","494","175","30","133","2","3214","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:35","2988","6968","438","5156","1398","18","619","494","176","30","131","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:40","2994","6969","436","4975","1568","18","620","494","177","30","127","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:45","2973","6975","436","4866","1475","18","620","494","177","30","126","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:50","2888","6977","439","4797","1700","19","620","494","177","30","130","2","3216","0","0","0","0","0","0","0","0","0"
"2020-08-15 04:55","2880","6967","436","4943","1512","18","619","494","176","30","134","2","3216","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:00","2847","6969","439","5187","1579","18","619","494","176","30","134","2","3215","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:05","2809","6969","438","4754","1978","18","619","497","176","31","132","2","3193","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:10","2809","6973","437","5043","1942","18","618","497","175","31","128","2","3193","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:15","2775","6967","436","5135","2059","18","614","497","176","31","130","2","3193","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:20","2754","6968","436","5012","2152","18","604","497","176","30","126","2","3192","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:25","2721","6966","437","5080","2031","18","587","497","178","30","121","2","3193","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:30","2709","6970","438","5371","1927","18","564","497","177","31","119","2","3193","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:35","2666","6970","438","5338","1814","18","531","497","179","31","119","2","3192","0","0","0","0","0","0","0","0","0"
"2020-08-15 05:40","2649","6968","438","5253","1963","18","511","497","177","30","118","2","3192","0","0","0","0","0","0","0","0","0"
