Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-04-12 21:00","5416","5701","657","3066","1711","25","391","461","245","36","218","0","2739","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:05","5413","5695","656","3048","2106","19","373","454","247","36","221","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:10","5372","5694","656","3019","2486","19","370","454","247","38","223","0","2743","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:15","5410","5699","657","3010","2278","19","359","454","250","37","225","0","2743","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:20","5382","5700","656","3051","2364","18","345","454","251","41","231","0","2743","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:25","5385","5700","656","3076","2324","18","341","454","255","48","233","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:30","5399","5701","658","3015","2443","18","339","454","260","49","233","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:35","5379","5700","658","3069","2309","18","328","454","266","49","236","0","2745","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:40","5387","5696","656","3038","2414","18","322","454","269","50","241","0","2745","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:45","5389","5704","658","2988","2426","18","319","454","271","51","245","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:50","5331","5698","657","2971","2529","18","317","454","261","71","247","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 21:55","5352","5698","659","2965","2418","18","315","454","257","79","251","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:00","5350","5701","655","3043","2128","17","313","454","260","82","253","0","2745","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:05","5386","5693","659","3165","1724","18","311","452","262","80","254","0","2742","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:10","5417","5699","659","3068","1735","17","309","452","261","79","255","0","2742","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:15","5409","5700","656","3093","1832","18","301","452","262","79","254","0","2742","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:20","5407","5699","657","3062","1693","17","285","452","254","78","254","0","2742","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:25","5374","5698","655","3001","1920","17","274","452","260","81","254","0","2741","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:30","5354","5697","656","2971","1966","17","251","452","255","80","255","0","2741","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:35","5418","5700","658","2941","1864","17","244","452","254","80","255","0","2743","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:40","5400","5698","658","3037","1770","18","244","452","252","78","254","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:45","5426","5699","656","2990","1892","17","244","452","249","76","252","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:50","5449","5702","657","2932","1744","17","243","452","248","77","250","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 22:55","5470","5697","652","2884","1751","18","242","452","248","80","248","0","2744","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:00","5548","5702","657","2936","1243","17","239","447","246","79","247","0","2745","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:05","5632","5696","656","3116","739","18","238","450","243","71","247","0","2754","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:10","5659","5695","646","3105","658","18","237","450","240","61","246","0","2755","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:15","5731","5701","640","3070","704","18","234","450","245","41","244","0","2756","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:20","5801","5700","640","3022","824","18","234","450","249","37","240","0","2756","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:25","5830","5698","630","2993","895","18","229","450","246","40","234","0","2756","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:30","5818","5699","630","2992","829","18","220","450","241","38","231","0","2756","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:35","5766","5693","622","2986","1040","18","209","450","241","38","224","0","2755","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:40","5723","5704","624","3029","914","19","191","450","237","39","218","0","2754","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:45","5619","5695","621","3000","951","18","170","450","236","36","212","0","2753","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:50","5534","5694","619","3059","850","18","156","450","240","36","205","0","2752","0","0","0","0","0","0","0","0","0"
"2020-04-12 23:55","5446","5702","622","3031","959","18","146","450","241","37","199","0","2751","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:00","5371","5699","632","2989","897","18","136","446","241","37","193","0","2752","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:05","5334","5701","623","3376","883","18","137","448","242","37","187","0","2769","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:10","5345","5701","623","3593","992","18","137","448","238","30","187","0","2770","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:15","5302","5704","604","3712","658","18","136","448","235","28","182","0","2772","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:20","5179","5705","573","3673","710","18","136","448","237","35","178","0","2772","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:25","5131","5709","565","3662","775","18","136","448","233","38","173","0","2770","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:30","5084","5714","549","3535","883","19","137","448","232","42","167","0","2770","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:35","5055","5714","536","3486","832","18","137","448","231","43","163","0","2769","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:40","5031","5722","533","3424","837","18","137","448","228","42","158","0","2769","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:45","4955","5725","487","3457","864","18","137","448","229","43","152","0","2768","0","0","0","0","0","0","0","0","0"
"2020-04-13 00:50","4897","5724","431","3477","950","18","137","448","228","42","148","0","2769","0","0","0","0","0","0","0","0","0"
