Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-07-19 21:00","6057","6972","255","8009","-240","323","818","428","274","34","173","0","3150","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:05","6141","6971","258","7789","493","245","773","429","278","37","169","0","3165","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:10","6265","6965","255","7843","436","183","750","429","281","40","163","0","3165","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:15","6293","6977","256","7861","460","128","732","429","282","41","156","0","3165","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:20","6393","6972","258","7902","580","88","711","429","278","40","152","0","3165","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:25","6428","6973","255","8042","484","58","697","429","281","41","147","0","3164","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:30","6522","6968","255","8048","427","41","671","429","280","47","146","0","3164","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:35","6606","6970","259","8107","475","28","639","429","281","49","142","0","3164","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:40","6630","6969","255","8188","541","23","623","429","286","50","137","0","3164","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:45","6656","6973","255","8325","533","20","610","429","284","50","140","0","3164","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:50","6653","6974","256","8560","350","20","602","429","284","49","147","0","3164","0","0","0","0","0","0","0","0","0"
"2020-07-19 21:55","6692","6974","255","8633","227","19","587","429","286","48","153","0","3164","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:00","6719","6971","255","8626","470","19","585","429","291","49","158","0","3165","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:05","6751","6978","255","8494","508","19","579","430","294","52","160","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:10","6782","6977","256","8435","588","20","576","430","296","56","164","0","3185","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:15","6800","6981","255","8361","404","19","575","430","298","60","174","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:20","6803","6973","257","8279","584","19","575","430","296","58","188","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:25","6847","6975","253","8300","464","19","570","430","294","56","195","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:30","6863","6972","255","8304","518","19","566","430","293","64","204","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:35","6788","6971","254","8340","367","19","564","430","293","69","206","0","3183","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:40","6815","6975","257","8269","356","19","563","430","294","68","211","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:45","6881","6977","255","8027","515","19","562","430","293","67","213","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:50","6872","6975","255","8087","332","20","556","430","292","68","216","0","3183","0","0","0","0","0","0","0","0","0"
"2020-07-19 22:55","6815","6975","256","7988","429","19","523","430","290","66","217","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:00","6759","6972","257","8062","93","19","517","430","288","67","214","0","3169","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:05","6770","6972","256","8165","-1","19","508","429","289","68","208","0","3183","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:10","6806","6978","258","8220","-200","19","507","429","286","68","204","0","3185","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:15","6830","6977","255","8283","-193","19","505","429","284","67","205","0","3183","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:20","6833","6985","256","8112","-67","20","506","429","282","67","202","0","3181","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:25","6784","6978","254","7984","171","13","503","429","280","65","197","0","3181","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:30","6734","6984","255","7858","173","13","495","429","281","67","187","0","3181","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:35","6685","6976","255","8018","-85","12","488","429","278","67","183","0","3182","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:40","6634","6982","255","7886","12","12","488","429","275","68","176","0","3183","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:45","6598","6979","255","7758","25","12","486","429","270","69","173","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:50","6634","6980","259","7610","13","12","483","429","266","71","180","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-19 23:55","6593","6989","258","7577","151","13","476","429","259","71","187","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:00","6554","6983","257","7469","370","12","475","429","254","68","189","0","3184","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:05","6483","6974","255","7486","510","13","476","455","247","66","194","0","3234","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:10","6420","6973","255","7683","357","13","476","455","237","64","204","0","3233","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:15","6371","6972","255","7535","397","13","476","455","234","62","214","0","3232","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:20","6250","6978","253","7599","495","12","476","455","231","63","217","0","3233","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:25","6146","6979","257","7537","466","12","476","455","231","62","222","0","3232","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:30","6103","6981","255","7278","680","12","477","455","232","62","219","0","3232","0","0","0","0","0","0","0","0","0"
"2020-07-20 00:35","6029","6985","254","7444","373","12","475","455","229","60","214","0","3233","0","0","0","0","0","0","0","0","0"
