Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-03-24 21:00","3760","7071","653","3566","4045","5","1","463","236","66","237","0","3462","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:05","3772","7070","654","3654","3757","5","1","463","238","65","239","0","3483","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:10","3759","7070","664","3638","3807","5","1","463","242","64","241","0","3484","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:15","3747","7068","667","3575","4045","5","1","463","243","63","243","0","3485","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:20","3763","7073","667","3578","4099","5","1","463","245","63","246","0","3484","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:25","3719","7072","666","3482","4297","5","1","463","242","62","245","0","3484","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:30","3704","7073","665","3450","4118","5","1","463","242","62","246","0","3484","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:35","3678","7073","663","3413","4098","5","1","463","245","61","246","0","3487","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:40","3699","7078","662","3377","3968","5","0","463","244","60","248","0","3487","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:45","3696","7078","665","3361","4019","5","1","463","240","59","247","0","3487","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:50","3712","7071","665","3271","3978","5","0","463","241","59","246","0","3489","0","0","0","0","0","0","0","0","0"
"2020-03-24 21:55","3742","7075","664","3156","3932","5","0","463","243","58","244","0","3490","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:00","3784","7074","664","3191","3715","5","1","463","243","59","243","0","3489","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:05","3824","7067","670","3354","3146","5","1","457","242","59","243","0","3481","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:10","3860","7078","686","3302","3033","5","1","457","241","56","242","0","3478","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:15","3814","7070","698","3329","2995","5","1","457","239","52","241","0","3479","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:20","3815","7076","694","3363","2983","5","1","457","238","46","240","0","3482","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:25","3781","7080","695","3348","2957","5","1","457","234","44","239","0","3482","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:30","3804","7071","689","3358","2989","4","1","457","231","40","238","0","3481","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:35","3798","7071","694","3363","2988","4","1","457","231","32","238","0","3482","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:40","3781","7072","691","3259","3114","4","1","457","227","32","236","0","3482","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:45","3755","7074","695","3230","3024","4","1","457","228","32","235","0","3481","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:50","3768","7078","697","3207","2959","4","1","457","227","32","233","0","3482","0","0","0","0","0","0","0","0","0"
"2020-03-24 22:55","3757","7079","695","3172","3064","4","1","457","223","32","232","0","3483","0","0","0","0","0","0","0","0","0"
"2020-03-24 23:00","3799","7076","693","3238","2736","4","1","457","217","31","219","0","3483","0","0","0","0","0","0","0","0","0"
"2020-03-24 23:05","3738","7075","692","3284","2048","4","1","454","217","31","211","0","3466","0","0","0","0","0","0","0","0","0"
"2020-03-24 23:10","3715","7073","690","3226","1989","4","1","454","211","26","208","0","3465","0","0","0","0","0","0","0","0","0"
