Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-03-15 21:00","7777","7037","810","2921","1774","8","29","490","242","103","150","0","3392","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:05","7752","7074","806","2981","1562","8","17","494","244","102","154","0","3423","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:10","7630","7081","801","3041","1766","7","13","494","247","99","158","0","3421","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:15","7623","7085","800","3058","1790","8","13","494","251","98","162","0","3420","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:20","7636","7078","809","2966","1837","8","13","494","249","97","164","0","3421","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:25","7639","7088","808","2998","1794","8","13","494","245","95","166","0","3419","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:30","7653","7081","819","2932","1675","8","13","494","247","95","166","0","3419","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:35","7706","7087","811","2937","1788","8","13","494","245","98","164","0","3420","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:40","7816","7080","808","2924","1770","8","13","494","247","96","162","0","3420","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:45","7858","7087","802","2910","1839","8","13","494","245","94","161","0","3418","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:50","7864","7084","801","2956","1642","7","13","494","242","95","164","0","3417","0","0","0","0","0","0","0","0","0"
"2020-03-15 21:55","7838","7083","810","2962","1715","8","13","494","246","98","165","0","3419","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:00","7945","7091","808","2897","1422","8","13","494","240","99","164","0","3421","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:05","8161","7079","819","2954","1193","8","13","505","240","101","166","0","3431","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:10","8370","7089","808","2917","1371","8","13","505","238","102","166","0","3433","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:15","8385","7078","804","2889","1535","8","13","505","237","104","166","0","3432","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:20","8453","7094","804","2841","1353","8","13","505","234","100","167","0","3431","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:25","8337","7085","801","2799","1456","7","13","505","235","102","168","0","3429","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:30","8163","7083","804","2791","1297","8","13","505","238","97","168","0","3428","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:35","8004","7076","811","2784","1399","8","13","505","236","90","168","0","3426","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:40","7801","7083","818","2757","1518","7","13","505","235","85","168","0","3426","0","0","0","0","0","0","0","0","0"
"2020-03-15 22:45","7584","7077","810","2768","1366","7","13","505","230","81","166","0","3427","0","0","0","0","0","0","0","0","0"
