Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-01-19 21:00","14752","7100","985","2877","-993","11","4","509","334","48","236","0","3443","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:05","14767","7103","996","2929","-1227","11","2","509","332","47","231","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:10","14689","7102","998","2886","-1203","11","1","509","331","46","230","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:15","14726","7102","977","2851","-1048","11","1","509","332","47","228","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:20","14845","7102","978","2800","-1033","11","1","509","330","47","226","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:25","14888","7100","983","2795","-1151","11","1","509","326","45","226","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:30","15009","7100","983","2698","-1191","11","1","509","328","44","224","0","3453","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:35","14987","7103","972","2570","-1169","11","1","509","325","45","223","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:40","15019","7101","966","2506","-1136","11","1","509","328","44","222","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:45","14963","7105","985","2490","-1172","11","1","509","325","44","220","0","3451","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:50","15047","7100","977","2463","-1130","12","1","509","325","44","218","0","3453","0","0","0","0","0","0","0","0","0"
"2020-01-19 21:55","15015","7105","973","2427","-1114","11","1","509","322","44","209","0","3454","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:00","14922","7100","982","2558","-1509","11","1","509","317","44","203","0","3452","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:05","15002","7102","988","2739","-1923","11","1","497","309","39","202","0","3460","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:10","15049","7102","1003","2820","-2006","11","1","497","311","32","202","0","3459","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:15","15100","7101","990","2785","-2032","11","1","497","306","33","191","0","3459","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:20","15120","7101","978","2794","-2101","11","1","497","304","32","187","0","3459","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:25","15168","7107","984","2732","-2016","11","1","497","300","32","184","0","3459","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:30","15143","7106","983","2687","-1973","11","1","497","296","33","180","0","3458","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:35","15146","7109","982","2634","-2035","11","1","497","292","32","178","0","3459","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:40","15119","7100","980","2584","-2056","11","1","497","279","32","178","0","3459","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:45","15042","7103","978","2486","-1880","11","1","497","279","33","176","0","3458","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:50","15038","7110","975","2447","-2088","11","1","497","274","32","171","0","3458","0","0","0","0","0","0","0","0","0"
"2020-01-19 22:55","14976","7104","974","2445","-1865","11","1","497","267","32","166","0","3456","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:00","14862","7110","975","2517","-2430","11","1","497","264","32","161","0","3456","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:05","14862","7099","988","2718","-2814","11","1","482","264","32","155","0","3434","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:10","14912","7104","976","2794","-2893","11","1","482","258","29","150","0","3436","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:15","14907","7106","972","2829","-2887","11","1","482","256","25","151","0","3434","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:20","14918","7101","956","2712","-2608","12","1","482","250","23","154","0","3433","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:25","14875","7107","939","2630","-2727","12","1","482","246","22","166","0","3433","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:30","14849","7106","925","2651","-3005","12","1","482","233","21","173","0","3433","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:35","14828","7105","911","2538","-2766","12","1","482","232","22","177","0","3431","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:40","14818","7104","898","2406","-2783","12","1","482","226","21","178","0","3431","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:45","14866","7108","892","2307","-2807","12","1","482","224","21","176","0","3432","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:50","14852","7118","904","2382","-2911","12","1","482","215","21","172","0","3430","0","0","0","0","0","0","0","0","0"
"2020-01-19 23:55","14804","7102","902","2392","-2818","12","1","482","209","21","171","0","3431","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:00","14831","7110","906","2521","-3181","12","1","482","200","21","169","0","3433","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:05","14828","7099","925","2644","-3460","12","1","431","207","10","168","0","3388","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:10","14849","7095","913","2531","-3956","12","1","431","205","10","167","0","3389","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:15","14801","7101","917","2379","-3384","12","1","431","207","10","166","0","3393","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:20","14861","7104","915","2219","-3378","12","1","431","208","10","164","0","3394","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:25","14969","7113","917","2210","-3607","12","1","431","201","10","160","0","3390","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:30","14937","7108","896","2094","-3687","12","1","431","195","10","161","0","3388","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:35","14884","7103","886","1948","-3296","12","1","431","190","10","163","0","3388","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:40","14814","7113","890","1850","-3417","12","1","431","189","10","163","0","3389","0","0","0","0","0","0","0","0","0"
"2020-01-20 00:45","14885","7103","887","1785","-3194","12","1","431","188","10","162","0","3389","0","0","0","0","0","0","0","0","0"
