Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-02-17 21:00","7228","7088","1311","5059","3145","11","113","550","312","129","280","0","3736","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:05","7184","7084","1301","5181","2960","11","109","543","309","129","279","0","3741","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:10","7132","7091","1300","5157","2927","11","104","543","307","126","278","0","3740","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:15","7131","7089","1298","5133","3056","11","100","543","307","126","279","0","3740","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:20","7095","7086","1300","5162","2843","11","92","543","306","126","276","0","3739","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:25","7054","7088","1307","5115","3044","10","92","543","307","127","276","0","3740","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:30","7031","7087","1305","5063","3183","9","88","543","303","128","281","0","3741","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:35","7040","7093","1299","5040","2860","10","79","543","305","124","280","0","3741","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:40","7042","7093","1297","4972","3024","10","69","543","306","124","278","0","3741","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:45","7025","7093","1302","4752","3023","10","64","543","303","122","278","0","3742","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:50","6970","7093","1301","4549","3117","10","55","543","303","124","276","0","3741","0","0","0","0","0","0","0","0","0"
"2020-02-17 21:55","6865","7082","1298","4450","2962","10","41","543","303","122","272","0","3741","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:00","6823","7096","1303","4527","2705","10","38","543","298","125","273","0","3742","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:05","6719","7092","1296","4834","2248","9","36","561","302","92","274","0","3717","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:10","6653","7088","1301","5026","2157","9","0","561","306","83","278","0","3717","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:15","6647","7093","1294","4959","2252","9","0","561","300","83","277","0","3716","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:20","6586","7092","1295","4922","2145","10","0","561","297","83","275","0","3715","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:25","6556","7098","1291","4823","2222","10","0","561","294","77","274","0","3715","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:30","6496","7093","1269","4776","2221","10","0","561","295","62","271","0","3716","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:35","6412","7093","1257","4700","2031","10","0","561","293","57","269","0","3715","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:40","6290","7095","1261","4755","2216","10","0","561","290","54","263","0","3714","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:45","6210","7094","1256","4686","2237","9","0","561","289","52","263","0","3714","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:50","6125","7092","1255","4403","2405","9","0","561","287","52","266","0","3714","0","0","0","0","0","0","0","0","0"
"2020-02-17 22:55","6107","7091","1260","4461","2229","10","0","561","284","51","262","0","3714","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:00","6113","7098","1259","4386","1892","10","0","561","270","54","260","0","3715","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:05","6042","7091","1265","4655","2024","10","0","550","261","53","264","0","3702","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:10","6032","7091","1258","4561","2177","10","0","550","251","53","266","0","3702","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:15","5958","7092","1260","4405","2216","10","0","550","251","53","269","0","3701","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:20","5939","7098","1270","4490","2372","10","0","550","246","51","271","0","3702","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:25","5906","7090","1277","4413","2114","10","0","550","243","48","272","0","3703","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:30","5897","7092","1287","4298","2164","10","0","550","240","42","270","0","3703","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:35","5880","7090","1293","4201","1998","10","0","550","236","35","258","0","3702","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:40","5811","7093","1292","4164","2262","10","0","550","236","35","255","0","3701","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:45","5787","7091","1286","4024","2231","10","0","550","232","34","253","0","3701","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:50","5757","7094","1285","4024","2182","10","0","550","227","35","253","0","3700","0","0","0","0","0","0","0","0","0"
"2020-02-17 23:55","5766","7097","1278","3760","2398","10","0","550","227","22","252","0","3698","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:00","5730","7089","1280","3998","1553","10","0","550","235","10","263","0","3695","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:05","5716","7082","1273","4335","1217","10","0","486","231","10","255","0","3587","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:10","5669","7093","1269","4526","913","10","0","486","233","10","256","0","3589","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:15","5624","7094","1262","4650","543","10","0","486","230","10","252","0","3589","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:20","5570","7089","1255","4563","669","10","0","486","230","10","251","0","3590","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:25","5534","7090","1248","4311","721","10","0","486","226","10","249","0","3592","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:30","5545","7091","1250","4106","627","10","0","486","223","10","241","0","3594","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:35","5586","7091","1236","3918","615","10","0","486","220","10","232","0","3594","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:40","5534","7092","1215","3714","822","10","0","486","219","10","220","0","3594","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:45","5448","7098","1211","3573","624","10","0","486","215","6","208","0","3594","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:50","5384","7092","1208","3475","951","10","0","486","215","0","198","0","3594","0","0","0","0","0","0","0","0","0"
"2020-02-18 00:55","5319","7094","1190","3342","883","10","0","486","209","0","194","0","3593","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:00","5294","7091","1184","3273","999","10","0","485","203","0","193","0","3584","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:05","5262","7088","1192","3551","681","10","0","478","204","0","194","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:10","5253","7098","1199","3831","554","10","0","478","203","0","194","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:15","5200","7092","1200","3891","435","10","0","478","201","0","193","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:20","5177","7092","1206","3842","649","10","0","478","196","0","194","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:25","5149","7093","1212","3717","639","10","0","478","197","0","191","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:30","5112","7098","1208","3469","589","10","0","478","194","0","189","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:35","5056","7085","1211","3534","627","10","1","478","192","0","185","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:40","5060","7094","1212","3397","667","10","1","478","190","0","180","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:45","5028","7097","1210","3400","889","10","1","478","189","0","174","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:50","4954","7098","1213","3453","835","10","1","478","188","0","171","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 01:55","4981","7095","1207","3444","918","10","1","478","184","0","166","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:00","4933","7103","1210","3380","660","10","1","478","186","0","163","0","3587","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:05","4957","7090","1213","3549","675","10","1","482","184","0","160","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:10","4931","7091","1215","3749","742","10","1","482","180","0","156","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:15","4902","7096","1215","3661","1013","10","1","482","180","0","152","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:20","4944","7101","1212","3804","842","10","1","482","177","0","151","0","3577","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:25","4929","7084","1213","3744","927","10","1","482","183","0","147","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:30","4924","7094","1215","3572","1043","10","1","482","177","0","144","0","3575","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:35","4827","7093","1209","3484","957","10","1","482","179","0","140","0","3575","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:40","4750","7087","1215","3536","967","10","1","482","176","0","140","0","3575","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:45","4716","7097","1219","3679","960","10","1","482","176","0","142","0","3574","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:50","4692","7099","1213","3764","1139","10","1","482","176","0","140","0","3574","0","0","0","0","0","0","0","0","0"
"2020-02-18 02:55","4699","7098","1212","3717","922","10","1","482","176","0","138","0","3575","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:00","4684","7100","1215","3523","913","10","1","482","175","0","136","0","3576","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:05","4691","7097","1211","3405","906","10","1","483","176","0","135","0","3532","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:10","4725","7086","1210","3634","807","10","1","483","177","0","137","0","3532","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:15","4701","7098","1209","3487","934","10","1","483","177","0","137","0","3532","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:20","4675","7100","1204","3365","1005","10","1","483","176","0","140","0","3533","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:25","4659","7092","1212","3567","868","10","1","483","177","0","140","0","3533","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:30","4667","7095","1206","3433","961","10","1","483","174","0","139","0","3533","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:35","4689","7095","1205","3354","1007","10","1","483","174","0","134","0","3534","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:40","4678","7089","1214","3274","1087","10","1","483","173","0","130","0","3533","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:45","4664","7094","1214","3448","851","10","1","483","174","0","127","0","3532","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:50","4681","7094","1222","3522","917","10","1","483","176","0","125","0","3533","0","0","0","0","0","0","0","0","0"
"2020-02-18 03:55","4678","7090","1221","3564","1083","10","1","483","174","0","122","0","3533","0","0","0","0","0","0","0","0","0"
"2020-02-18 04:00","4733","7105","1229","3493","1071","10","1","483","172","0","120","0","3532","0","0","0","0","0","0","0","0","0"
"2020-02-18 04:05","4783","7096","1227","3574","1031","10","1","480","173","0","119","0","3528","0","0","0","0","0","0","0","0","0"
"2020-02-18 04:10","4827","7091","1230","3443","1078","10","1","480","175","0","119","0","3529","0","0","0","0","0","0","0","0","0"
"2020-02-18 04:15","4834","7100","1220","3237","1051","10","1","480","173","0","120","0","3529","0","0","0","0","0","0","0","0","0"
"2020-02-18 04:20","4837","7093","1229","3249","926","10","1","480","176","0","120","0","3528","0","0","0","0","0","0","0","0","0"
