Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-04-24 21:00","4092","5520","435","2785","2442","26","269","502","211","57","138","0","3242","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:05","4071","5513","434","2760","2551","17","257","509","211","57","141","0","3244","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:10","3992","5520","432","2827","2490","16","240","509","214","63","141","0","3242","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:15","3987","5517","429","2925","2488","16","225","509","216","64","136","0","3240","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:20","3974","5520","431","2904","2419","16","214","509","219","65","143","0","3238","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:25","3899","5518","433","2906","2627","16","199","509","223","66","151","0","3238","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:30","3903","5521","433","2908","2558","15","193","509","225","66","157","0","3238","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:35","3903","5527","432","2945","2257","16","171","509","225","66","164","0","3238","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:40","3929","5521","430","2925","2418","16","163","509","230","68","172","0","3239","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:45","3962","5524","433","2933","2277","16","161","509","233","70","180","0","3242","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:50","4032","5531","430","2859","2431","16","162","509","232","82","184","0","3243","0","0","0","0","0","0","0","0","0"
"2020-04-24 21:55","3979","5523","430","2834","2565","15","161","509","234","89","188","0","3243","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:00","3996","5519","430","2978","1788","16","155","509","238","90","192","0","3242","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:05","4002","5519","435","3121","863","15","147","509","246","87","196","0","3242","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:10","4092","5521","432","3143","682","16","138","509","246","88","203","0","3241","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:15","4088","5521","431","3136","528","16","124","509","245","88","208","0","3240","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:20","4084","5523","432","3077","660","16","112","509","245","85","212","0","3240","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:25","4094","5519","432","3039","605","16","101","509","244","84","212","0","3240","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:30","4128","5522","431","3028","664","16","90","509","241","81","212","0","3241","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:35","4111","5521","434","2999","349","16","85","509","237","86","212","0","3240","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:40","4173","5526","429","2981","647","16","85","509","238","84","212","0","3239","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:45","4206","5523","431","2986","217","15","85","509","239","85","208","0","3239","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:50","4173","5523","431","2931","538","15","85","509","241","85","204","0","3239","0","0","0","0","0","0","0","0","0"
"2020-04-24 22:55","4211","5523","431","2923","621","16","85","509","236","85","201","0","3240","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:00","4242","5524","433","2967","346","15","85","509","238","84","198","0","3242","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:05","4160","5517","432","2937","-88","15","85","514","245","71","193","0","3222","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:10","4081","5520","432","2887","-67","15","85","514","240","44","192","0","3221","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:15","4004","5523","432","2769","-85","16","85","514","236","39","190","0","3218","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:20","3951","5514","433","2721","-109","17","85","514","234","34","184","0","3218","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:25","3892","5524","433","2616","47","17","84","514","232","33","179","0","3218","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:30","3799","5523","433","2659","94","17","81","514","240","20","173","0","3220","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:35","3696","5522","432","2739","-59","17","75","514","239","21","170","0","3221","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:40","3583","5520","434","2783","-91","17","55","514","238","19","166","0","3221","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:45","3465","5522","433","2777","-61","17","33","514","239","9","157","0","3221","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:50","3410","5518","431","2804","-163","17","33","514","237","9","151","0","3221","0","0","0","0","0","0","0","0","0"
"2020-04-24 23:55","3317","5525","431","2849","136","17","33","514","240","6","145","0","3219","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:00","3326","5520","431","2996","66","17","33","514","242","0","143","0","3219","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:05","3358","5522","432","3311","489","17","33","522","221","0","146","0","3134","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:10","3296","5522","435","3323","470","17","29","522","217","0","148","0","3136","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:15","3241","5522","432","3281","442","17","24","522","211","0","149","0","3139","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:20","3237","5522","430","3111","533","17","22","522","206","0","149","0","3141","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:25","3240","5526","433","3060","583","17","14","522","202","0","148","0","3142","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:30","3217","5521","433","3106","744","17","4","522","202","0","147","0","3141","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:35","3202","5525","431","3103","642","17","1","522","200","0","144","0","3140","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:40","3169","5523","430","3194","605","17","0","522","198","0","143","0","3139","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:45","3146","5530","433","3124","755","17","1","522","197","0","139","0","3138","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:50","3096","5528","433","3154","613","17","1","522","198","0","137","0","3139","0","0","0","0","0","0","0","0","0"
"2020-04-25 00:55","3064","5526","431","3162","531","17","1","522","195","0","134","0","3139","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:00","3027","5522","432","3095","260","17","1","522","193","0","133","0","3141","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:05","2993","5525","431","3298","55","17","1","521","192","0","133","0","3124","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:10","2932","5529","430","3453","4","17","1","521","184","0","134","0","3123","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:15","2896","5519","432","3403","215","17","1","521","179","0","137","0","3123","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:20","2869","5522","433","3384","330","17","1","521","176","0","138","0","3122","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:25","2857","5523","432","3430","286","17","1","521","174","0","138","0","3123","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:30","2834","5520","429","3422","155","17","0","521","173","0","138","0","3123","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:35","2835","5525","434","3337","136","17","1","521","170","0","137","0","3123","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:40","2835","5522","431","3303","100","17","1","521","169","0","136","0","3123","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:45","2820","5525","432","3311","97","17","1","521","168","0","135","0","3122","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:50","2848","5521","430","3256","177","17","1","521","167","0","133","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 01:55","2839","5524","435","3186","455","17","1","521","168","0","131","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:00","2832","5525","435","3289","136","16","1","521","170","0","129","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:05","2828","5524","433","3472","-291","16","1","521","166","0","128","0","3131","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:10","2788","5521","433","3687","-318","17","1","521","166","0","127","0","3132","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:15","2743","5520","433","3545","-447","17","1","521","165","0","126","0","3133","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:20","2691","5520","433","3473","-325","16","1","521","164","0","125","0","3135","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:25","2624","5527","431","3264","-70","17","1","521","163","0","125","0","3135","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:30","2610","5524","433","3232","-9","17","1","521","162","0","122","0","3134","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:35","2546","5530","434","3323","5","17","1","521","162","0","120","0","3134","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:40","2467","5527","432","3388","-69","17","0","521","159","0","119","0","3133","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:45","2378","5520","433","3395","-109","17","1","521","158","0","118","0","3132","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:50","2294","5525","435","3431","-125","17","1","521","157","0","121","0","3132","0","0","0","0","0","0","0","0","0"
"2020-04-25 02:55","2196","5528","432","3269","-89","17","0","521","156","0","122","0","3131","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:00","2103","5524","429","3360","30","17","1","521","158","0","124","0","3131","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:05","2040","5521","433","3735","-308","17","1","521","156","0","123","0","3122","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:10","1974","5520","437","3802","-417","16","1","521","156","0","118","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:15","1901","5524","434","3606","-365","16","1","521","157","0","113","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:20","1846","5525","435","3640","-228","16","0","521","157","0","110","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:25","1801","5521","433","3656","-226","16","1","521","157","0","108","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:30","1758","5524","432","3685","-211","16","0","521","155","0","107","0","3119","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:35","1693","5526","432","3590","-195","17","1","521","154","0","106","0","3119","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:40","1658","5530","434","3531","-149","17","0","521","155","0","104","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:45","1612","5528","434","3639","-294","16","1","521","153","0","102","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:50","1559","5526","432","3691","-160","16","1","521","152","0","102","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 03:55","1535","5530","432","3996","-397","16","1","521","154","0","101","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:00","1515","5525","431","3814","-22","16","1","521","152","0","100","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:05","1495","5528","429","3794","4","16","0","524","152","0","100","0","3132","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:10","1470","5530","432","3680","81","17","1","524","151","0","100","0","3131","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:15","1432","5528","435","3807","163","16","1","524","153","0","100","0","3132","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:20","1403","5518","432","3932","-33","16","1","524","154","0","99","0","3133","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:25","1376","5525","436","3856","107","16","1","524","154","0","99","0","3133","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:30","1329","5524","432","3646","72","16","1","524","153","0","99","0","3134","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:35","1310","5531","431","3602","144","16","1","524","153","0","98","0","3134","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:40","1325","5524","432","3572","163","16","1","524","152","0","97","0","3134","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:45","1313","5526","434","3832","-162","16","1","524","153","0","97","0","3133","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:50","1244","5524","432","3984","49","16","1","524","153","0","97","0","3132","0","0","0","0","0","0","0","0","0"
"2020-04-25 04:55","1200","5527","431","3838","180","17","1","524","153","0","97","0","3131","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:00","1217","5524","428","3547","476","16","1","524","154","0","97","0","3131","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:05","1198","5528","433","3504","577","17","1","522","153","0","96","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:10","1170","5525","432","3616","541","17","1","522","152","0","96","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:15","1124","5525","432","3559","339","17","1","522","152","0","96","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:20","1101","5523","435","3466","674","16","1","522","152","0","96","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:25","1090","5526","431","3408","733","16","1","522","152","0","94","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:30","1083","5523","430","3380","740","16","1","522","152","0","95","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:35","1077","5520","433","3317","718","17","1","522","152","0","95","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:40","1067","5526","433","3413","785","17","1","522","151","0","95","0","3121","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:45","1034","5527","431","3498","579","16","1","522","152","0","94","0","3120","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:50","1015","5524","433","3415","692","16","1","522","151","0","95","0","3119","0","0","0","0","0","0","0","0","0"
"2020-04-25 05:55","997","5529","431","3341","785","16","1","522","153","0","95","0","3119","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:00","984","5528","429","3188","908","17","1","522","153","0","96","0","3118","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:05","996","5519","430","3152","1034","16","1","523","153","0","97","0","3097","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:10","979","5529","434","3314","969","16","1","523","155","0","98","0","3097","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:15","960","5521","431","3198","1190","15","1","523","155","0","98","0","3097","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:20","945","5527","431","3087","1470","15","1","523","154","0","100","0","3099","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:25","911","5526","435","3180","1212","16","1","523","154","0","100","0","3099","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:30","901","5527","433","3211","1180","16","1","523","156","0","100","0","3099","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:35","901","5527","431","3176","1276","16","1","523","155","0","101","0","3099","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:40","881","5528","432","3180","1273","16","1","523","157","0","101","0","3100","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:45","844","5525","433","3135","1069","15","1","523","156","0","102","0","3100","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:50","807","5525","429","3104","1253","16","0","523","157","0","102","0","3100","0","0","0","0","0","0","0","0","0"
"2020-04-25 06:55","773","5527","431","3310","1203","16","0","523","159","0","103","0","3101","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:00","766","5525","432","3262","1372","16","0","523","160","0","104","0","3101","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:05","746","5532","431","3170","1450","17","1","523","162","0","104","0","3107","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:10","729","5530","430","3346","1091","17","1","523","164","0","105","0","3108","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:15","690","5524","431","3232","1329","19","1","523","164","0","106","0","3109","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:20","681","5530","434","3170","1416","21","1","523","164","0","107","0","3109","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:25","673","5528","432","3216","1189","25","1","523","164","0","107","0","3109","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:30","686","5522","433","3164","1228","31","1","523","164","0","108","0","3109","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:35","692","5531","432","3085","1494","41","1","523","164","0","109","0","3109","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:40","679","5529","433","3140","1521","71","1","523","165","0","109","0","3109","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:45","678","5522","429","3078","1490","113","0","523","165","0","110","0","3108","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:50","668","5524","432","3121","1426","156","1","523","165","0","111","0","3108","0","0","0","0","0","0","0","0","0"
"2020-04-25 07:55","654","5526","433","3099","1492","226","1","523","166","0","112","0","3108","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:00","629","5531","434","3280","1150","293","1","523","168","0","113","0","3107","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:05","609","5526","428","3164","1083","373","1","527","168","1","114","0","3090","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:10","598","5525","436","3161","927","435","1","527","165","4","114","0","3089","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:15","598","5527","436","3096","877","499","1","527","162","7","114","0","3089","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:20","587","5528","432","3152","885","580","1","527","159","8","114","0","3091","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:25","555","5525","433","3100","1067","668","1","527","160","8","112","0","3092","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:30","539","5523","433","3054","1024","762","1","527","158","8","110","0","3092","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:35","520","5524","431","3110","973","832","1","527","157","10","108","0","3093","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:40","507","5523","434","3064","1062","903","1","527","159","10","108","0","3094","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:45","512","5522","432","3125","950","989","1","527","159","10","107","0","3094","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:50","517","5523","430","3302","933","1074","1","527","160","10","107","0","3093","0","0","0","0","0","0","0","0","0"
"2020-04-25 08:55","517","5525","433","3259","997","1183","1","527","162","9","107","0","3093","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:00","520","5524","432","3153","1154","1301","1","527","164","10","107","0","3092","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:05","495","5526","431","3033","1637","1392","1","527","167","10","106","0","3094","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:10","473","5526","430","3070","1629","1515","1","527","167","10","107","0","3091","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:15","461","5521","430","3158","1569","1648","1","527","169","10","107","0","3089","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:20","452","5525","434","3074","1656","1799","1","527","170","10","108","0","3088","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:25","442","5522","434","3060","1726","1927","1","527","176","10","111","0","3088","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:30","428","5522","434","3089","1649","2068","1","527","181","10","112","0","3088","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:35","410","5526","436","3110","1672","2166","1","527","183","11","112","0","3089","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:40","402","5522","433","3079","1796","2279","1","527","183","12","114","0","3088","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:45","393","5521","429","3102","1625","2354","1","527","188","11","116","0","3088","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:50","405","5522","429","3192","1695","2393","1","527","188","12","119","0","3089","0","0","0","0","0","0","0","0","0"
"2020-04-25 09:55","398","5520","433","3152","1682","2431","1","527","189","12","122","0","3090","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:00","402","5525","433","3120","2156","2513","3","527","191","12","125","0","3092","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:05","404","5519","434","3070","2475","2641","5","527","194","13","126","0","3106","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:10","405","5517","429","3069","2875","2669","8","527","197","12","128","0","3108","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:15","402","5518","428","2999","2660","2749","11","527","196","12","134","0","3108","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:20","389","5520","430","2872","2763","2779","17","527","199","12","140","0","3107","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:25","381","5520","435","2861","2720","2833","20","527","198","12","145","0","3106","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:30","379","5523","435","2804","2930","2880","26","527","199","13","147","0","3106","0","0","0","0","0","0","0","0","0"
"2020-04-25 10:35","387","5521","436","2904","2936","2956","31","527","199","14","152","0","3105","0","0","0","0","0","0","0","0","0"
