Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-10-18 21:00","4024","6073","475","4590","3206","17","278","631","280","125","262","0","3573","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:05","4042","6067","477","4460","4033","17","268","636","282","125","267","0","3585","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:10","4081","6067","478","4357","4377","17","250","636","284","128","272","0","3585","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:15","4145","6073","476","4412","4306","17","246","636","285","124","278","0","3586","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:20","4207","6073","476","4330","4246","17","242","636","286","131","278","0","3587","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:25","4253","6073","478","4257","4182","17","236","636","286","134","275","0","3586","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:30","4267","6074","478","4157","4192","17","222","636","293","130","276","0","3585","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:35","4290","6072","476","4133","4024","17","214","636","298","126","276","0","3585","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:40","4305","6070","476","4160","4235","17","201","636","297","129","277","0","3586","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:45","4323","6075","475","4123","4215","17","181","636","297","128","277","0","3587","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:50","4341","6074","479","4108","4109","17","158","636","297","129","277","0","3588","0","0","0","0","0","0","0","0","0"
"2020-10-18 21:55","4347","6072","474","4045","4166","17","141","636","296","127","277","0","3587","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:00","4390","6069","470","4116","3505","17","121","636","299","130","278","0","3586","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:05","4443","6073","469","4731","2356","17","121","636","297","130","278","0","3589","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:10","4474","6071","462","5127","1823","17","121","636","292","126","277","0","3589","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:15","4557","6072","460","4923","2037","17","121","636","289","120","275","0","3591","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:20","4588","6071","457","4688","2121","17","122","636","289","128","271","0","3592","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:25","4662","6077","454","4570","2077","17","121","636","285","124","268","0","3592","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:30","4802","6070","452","4356","2068","17","122","636","284","115","266","0","3592","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:35","4926","6071","447","4216","2134","17","122","636","283","112","264","0","3591","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:40","4975","6071","449","4131","2082","17","122","636","280","103","263","0","3589","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:45","5001","6076","447","3936","1854","17","121","636","277","102","259","0","3591","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:50","5047","6076","446","3534","2115","17","121","636","277","96","254","0","3593","0","0","0","0","0","0","0","0","0"
"2020-10-18 22:55","5132","6072","448","3840","2316","17","122","636","277","94","253","0","3592","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:00","5221","6071","448","4111","1943","17","121","636","276","95","250","0","3590","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:05","5327","6071","449","4301","1682","17","122","634","275","82","245","0","3602","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:10","5354","6071","446","4244","1783","17","122","634","268","63","247","0","3602","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:15","5371","6067","447","4158","1907","17","121","634","268","63","247","0","3604","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:20","5419","6077","449","4095","1823","18","115","634","266","51","246","0","3605","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:25","5496","6070","449","4063","1834","18","111","634","264","50","247","0","3604","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:30","5560","6073","446","3940","1931","18","106","634","264","50","246","0","3603","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:35","5602","6073","449","3871","1666","18","98","634","262","50","243","0","3602","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:40","5667","6075","449","3605","2005","18","89","634","259","49","238","0","3602","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:45","5783","6070","449","3511","1846","18","43","634","258","48","231","0","3602","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:50","5847","6067","449","3439","1877","18","37","634","258","38","224","0","3602","0","0","0","0","0","0","0","0","0"
"2020-10-18 23:55","5906","6072","445","3423","2012","18","28","634","258","23","220","0","3604","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:00","5991","6072","446","3368","1843","18","23","634","254","21","215","0","3604","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:05","6071","6069","449","3749","1661","18","24","625","251","20","206","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:10","6142","6069","450","3902","1658","18","7","625","250","18","197","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:15","6214","6075","446","3763","1533","18","8","625","249","16","197","0","3598","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:20","6265","6075","448","3676","1709","18","8","625","246","16","194","0","3598","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:25","6338","6072","448","3484","1809","18","8","625","246","14","193","0","3598","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:30","6423","6076","448","3482","2134","18","8","625","244","14","190","0","3598","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:35","6487","6070","450","3627","2079","18","8","625","243","14","186","0","3598","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:40","6591","6073","447","3546","1699","18","9","625","241","14","180","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:45","6636","6073","446","3502","1826","18","9","625","240","14","177","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:50","6709","6070","447","3501","1620","18","9","625","236","14","170","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 00:55","6818","6072","446","3435","1553","18","9","625","229","14","167","0","3598","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:00","6856","6073","447","3488","1092","18","8","625","227","14","161","0","3595","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:05","6898","6069","447","3862","308","18","7","625","226","14","159","0","3600","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:10","7003","6070","449","3830","275","18","6","625","225","14","156","0","3600","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:15","7059","6075","446","3685","340","18","7","625","227","14","153","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:20","7130","6069","448","3600","529","18","8","625","226","14","154","0","3598","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:25","7204","6071","446","3539","470","18","8","625","224","14","153","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:30","7273","6073","447","3509","476","18","8","625","224","14","152","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:35","7353","6074","448","3552","396","18","8","625","222","13","148","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:40","7374","6073","448","3454","334","18","8","625","224","0","144","0","3600","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:45","7449","6073","447","3414","559","18","8","625","219","0","145","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:50","7546","6069","448","3423","366","18","8","625","220","0","142","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 01:55","7571","6071","447","3210","351","18","8","625","218","0","140","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 02:00","7650","6068","447","3363","206","18","7","625","219","0","138","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 02:05","7733","6070","446","3750","-731","18","8","625","220","0","135","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 02:10","7792","6069","448","3825","-951","18","10","625","220","0","134","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 02:15","7875","6070","445","3830","-979","18","8","625","218","0","132","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 02:20","7908","6072","445","3846","-1045","18","9","625","216","0","129","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 02:25","7918","6071","447","3536","-892","18","7","625","215","0","129","0","3599","0","0","0","0","0","0","0","0","0"
"2020-10-19 02:30","7940","6073","445","3533","-926","18","7","625","216","0","127","0","3599","0","0","0","0","0","0","0","0","0"
