Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-12-06 21:00","13642","7114","660","4136","-2334","12","11","585","293","50","221","0","3667","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:05","13659","7122","653","4017","-1858","9","10","583","294","48","220","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:10","13633","7117","658","3997","-1736","9","11","583","294","49","219","0","3664","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:15","13663","7125","655","3978","-1699","9","11","583","292","48","221","0","3664","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:20","13756","7123","657","3920","-1757","9","11","583","291","49","217","0","3665","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:25","13724","7126","658","3970","-1715","9","11","583","295","50","220","0","3667","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:30","13687","7125","659","3994","-1693","9","11","583","291","50","221","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:35","13770","7122","654","3913","-1648","9","11","583","293","47","225","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:40","13778","7119","648","3819","-1704","9","11","583","292","49","230","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:45","13797","7126","654","3717","-1689","9","11","583","290","48","234","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:50","13795","7125","649","3679","-1484","9","11","583","288","47","233","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 21:55","13793","7124","651","3813","-1786","9","11","583","288","48","233","0","3665","0","0","0","0","0","0","0","0","0"
"2020-12-06 22:00","13773","7126","655","3778","-1792","9","10","583","289","52","234","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 22:05","13748","7123","684","4003","-2018","9","10","605","289","51","238","0","3666","0","0","0","0","0","0","0","0","0"
"2020-12-06 22:10","13744","7127","681","4122","-1784","9","10","605","284","50","234","0","3667","0","0","0","0","0","0","0","0","0"
"2020-12-06 22:15","13742","7125","679","4141","-1834","9","10","605","279","50","231","0","3667","0","0","0","0","0","0","0","0","0"
"2020-12-06 22:20","13724","7130","674","4116","-1812","9","11","605","272","49","228","0","3668","0","0","0","0","0","0","0","0","0"
