Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-11-11 21:00","5464","6076","260","6328","3934","8","27","582","298","127","183","0","3909","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:05","5453","6067","259","6429","3750","8","27","582","300","127","183","0","3913","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:10","5470","6073","264","6487","3704","8","27","582","298","126","182","0","3913","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:15","5459","6075","261","6467","3698","8","26","582","298","124","182","0","3913","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:20","5424","6069","261","6404","3881","8","27","582","298","124","182","0","3913","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:25","5400","6074","260","6327","3928","8","27","582","299","116","182","0","3912","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:30","5374","6071","259","6296","3740","8","27","582","298","107","182","0","3912","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:35","5303","6071","261","6314","3911","8","26","582","297","102","181","0","3913","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:40","5291","6078","259","6230","3778","8","26","582","297","101","182","0","3914","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:45","5265","6075","261","6151","3992","8","25","582","296","102","181","0","3915","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:50","5244","6073","259","6085","4015","8","25","582","296","101","181","0","3916","0","0","0","0","0","0","0","0","0"
"2020-11-11 21:55","5161","6074","260","6110","3853","8","25","582","296","99","180","0","3915","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:00","5172","6079","270","6165","3913","8","25","582","294","97","175","0","3915","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:05","5153","6075","312","6305","3482","8","24","571","302","90","170","0","3887","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:10","5169","6071","326","6329","3529","8","24","571","301","86","169","0","3887","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:15","5052","6069","332","6303","3458","8","23","571","300","86","165","0","3887","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:20","4984","6072","340","6249","3341","8","22","571","297","83","160","0","3887","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:25","4951","6067","351","6203","3537","8","20","571","294","82","155","0","3886","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:30","4967","6073","358","6097","3472","8","18","571","295","82","150","0","3886","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:35","4909","6073","380","5970","3408","8","17","571","294","82","146","0","3885","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:40","4882","6076","369","5787","3640","8","15","571","292","82","142","0","3884","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:45","4845","6070","374","5759","3684","8","13","571","292","82","145","0","3884","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:50","4827","6078","369","5677","3683","8","12","571","290","81","148","0","3885","0","0","0","0","0","0","0","0","0"
"2020-11-11 22:55","4812","6076","374","5809","3464","8","11","571","292","74","154","0","3887","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:00","4812","6079","378","5833","3372","8","11","571","291","73","158","0","3879","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:05","4808","6070","393","6158","2430","8","11","562","290","60","158","0","3835","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:10","4834","6070","390","6049","2611","8","12","562","287","50","158","0","3836","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:15","4804","6078","391","5985","2622","8","12","562","282","47","157","0","3839","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:20","4819","6072","391","5705","3054","9","11","562","281","47","155","0","3840","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:25","4803","6071","404","5507","2742","10","11","562","286","41","152","0","3838","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:30","4826","6074","411","5285","2860","10","11","562","288","34","147","0","3836","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:35","4798","6071","430","5221","2748","10","11","562","286","34","141","0","3835","0","0","0","0","0","0","0","0","0"
"2020-11-11 23:40","4787","6077","406","5189","2832","10","11","562","286","37","134","0","3835","0","0","0","0","0","0","0","0","0"
