Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-12-04 21:00","8187","7129","562","7669","-210","6","10","594","302","56","215","0","4021","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:05","8146","7127","558","7845","5","6","10","578","303","55","228","0","4006","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:10","8114","7126","563","8026","149","6","10","578","301","55","238","0","4008","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:15","8066","7125","559","8115","-71","6","10","578","300","48","244","0","4008","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:20","8029","7129","561","8160","-13","6","10","578","303","49","243","0","4007","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:25","7993","7129","560","8137","-185","7","10","578","303","49","237","0","4006","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:30","8054","7130","561","8139","-219","7","10","578","303","49","225","0","4007","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:35","8153","7131","559","8002","-48","6","10","578","305","49","213","0","4007","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:40","8225","7132","560","7830","-224","6","10","578","302","50","209","0","4006","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:45","8211","7126","558","7631","133","6","10","578","303","49","211","0","4007","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:50","8349","7132","561","7429","-96","6","10","578","300","50","216","0","4007","0","0","0","0","0","0","0","0","0"
"2020-12-04 21:55","8475","7121","561","7257","-227","6","10","578","300","50","220","0","4008","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:00","8496","7134","560","7308","-697","6","10","578","300","51","224","0","4008","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:05","8488","7124","559","7509","-670","6","10","602","294","44","224","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:10","8496","7122","558","7639","-1289","6","10","602","291","38","225","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:15","8545","7129","535","7591","-1261","5","11","602","289","27","225","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:20","8592","7124","531","7544","-1057","6","11","602","290","27","226","0","3984","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:25","8645","7128","521","7468","-1080","6","10","602","288","27","228","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:30","8734","7127","519","7411","-1067","6","9","602","285","27","227","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:35","8685","7128","517","7339","-1076","6","10","602","285","26","224","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:40","8734","7126","513","7286","-1269","6","10","602","285","26","223","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:45","8788","7123","508","7175","-1257","6","10","602","287","27","219","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:50","8752","7126","489","7048","-1099","6","10","602","284","29","211","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 22:55","8716","7126","483","7071","-1008","6","10","602","290","29","202","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:00","8791","7129","491","7092","-1507","6","10","602","291","27","192","0","3983","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:05","8790","7127","498","6994","-2170","6","10","606","287","27","182","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:10","8854","7120","496","6712","-2038","6","10","606","288","27","170","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:15","8920","7119","494","6393","-2008","6","10","606","286","27","160","0","3908","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:20","8905","7123","490","6095","-2005","6","9","606","286","20","154","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:25","8878","7123","488","5914","-2010","6","10","606","286","16","148","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:30","8873","7123","482","5838","-1867","6","10","606","286","10","141","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:35","8888","7118","477","5798","-2044","6","10","606","283","10","136","0","3908","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:40","8961","7130","476","5733","-2159","6","10","606","275","9","132","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:45","8923","7125","465","5627","-2144","6","10","606","274","9","131","0","3910","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:50","8849","7122","474","5700","-2218","6","10","606","274","10","136","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-04 23:55","8735","7123","470","5721","-2154","6","11","606","276","10","137","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:00","8651","7123","455","5495","-1791","6","11","606","275","3","137","0","3909","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:05","8623","7124","458","5154","-490","6","10","622","271","0","136","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:10","8629","7124","463","4955","-282","6","11","622","263","0","137","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:15","8707","7124","461","4813","-267","6","11","622","252","0","136","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:20","8740","7121","463","4459","-352","6","11","622","248","0","137","0","3769","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:25","8703","7125","472","4255","-453","6","11","622","248","0","137","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:30","8617","7123","469","4007","-685","6","11","622","246","0","136","0","3767","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:35","8616","7126","456","3867","-656","6","10","622","235","0","137","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:40","8623","7121","437","3770","-470","6","9","622","232","0","137","0","3769","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:45","8547","7122","451","3723","-527","6","10","622","223","0","142","0","3769","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:50","8407","7121","436","3632","-376","6","10","622","218","0","146","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 00:55","8212","7122","448","3743","-272","6","10","622","211","0","152","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:00","8107","7120","464","4023","-881","6","9","622","211","0","158","0","3768","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:05","8072","7123","468","4326","-1539","6","10","619","205","0","160","0","3781","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:10","8056","7115","472","4530","-1618","6","10","619","206","0","154","0","3781","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:15","8023","7118","473","4633","-1885","6","10","619","208","0","154","0","3781","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:20","8068","7126","464","4531","-1761","6","10","619","206","0","151","0","3782","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:25","8091","7116","463","4459","-1664","6","10","619","203","0","150","0","3782","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:30","8106","7119","468","4293","-1832","6","10","619","203","0","147","0","3781","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:35","8040","7122","458","4187","-1861","6","10","619","205","0","143","0","3780","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:40","8073","7122","472","4114","-1685","6","10","619","201","0","141","0","3780","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:45","8050","7115","469","4112","-1761","6","10","619","198","0","137","0","3780","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:50","8027","7113","460","3966","-1483","6","10","619","196","0","134","0","3780","0","0","0","0","0","0","0","0","0"
"2020-12-05 01:55","7966","7118","457","4026","-1574","6","10","619","198","0","130","0","3781","0","0","0","0","0","0","0","0","0"
"2020-12-05 02:00","7984","7113","443","3908","-1620","6","10","619","197","0","129","0","3781","0","0","0","0","0","0","0","0","0"
"2020-12-05 02:05","8068","7117","453","3971","-1684","6","10","619","190","0","126","0","3774","0","0","0","0","0","0","0","0","0"
"2020-12-05 02:10","8090","7122","456","3947","-1725","6","10","619","194","0","122","0","3774","0","0","0","0","0","0","0","0","0"
"2020-12-05 02:15","8085","7117","454","3737","-1894","6","10","619","189","0","120","0","3774","0","0","0","0","0","0","0","0","0"
"2020-12-05 02:20","8157","7123","457","3591","-1793","6","10","619","188","0","119","0","3774","0","0","0","0","0","0","0","0","0"
"2020-12-05 02:25","8286","7120","456","3573","-1852","6","10","619","189","0","120","0","3773","0","0","0","0","0","0","0","0","0"
