Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-06-08 21:00","8389","5050","579","5558","-1394","412","892","583","225","43","115","0","3523","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:05","8246","5056","577","5442","-684","323","853","582","224","41","119","0","3531","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:10","8219","5056","579","5495","-570","227","818","582","224","36","122","0","3531","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:15","8237","5050","572","5559","-350","170","789","582","223","33","124","0","3533","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:20","8137","5053","582","5641","-465","115","775","582","222","25","126","0","3532","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:25","8131","5051","559","5669","-309","79","754","582","224","30","127","0","3530","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:30","8087","5057","557","5771","-535","51","737","582","224","34","126","0","3530","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:35","8032","5057","559","5767","-687","34","699","582","222","39","122","0","3529","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:40","7977","5059","556","5797","-611","22","682","582","227","40","120","0","3529","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:45","7923","5058","559","5802","-463","16","666","582","225","40","125","0","3529","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:50","7923","5051","566","5817","-477","16","632","582","232","39","132","0","3528","0","0","0","0","0","0","0","0","0"
"2020-06-08 21:55","7891","5056","556","5809","-505","15","600","582","233","37","142","0","3527","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:00","7888","5057","559","5679","-303","15","588","580","241","35","149","0","3529","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:05","7896","5058","556","5605","-464","13","576","573","244","35","153","0","3559","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:10","7924","5056","557","5639","-523","13","572","573","248","37","160","0","3560","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:15","7948","5054","557","5653","-574","13","568","573","246","34","166","0","3559","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:20","8009","5053","561","5574","-726","13","566","573","247","31","175","0","3559","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:25","7997","5057","556","5418","-637","12","556","573","243","32","182","0","3560","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:30","7977","5059","555","5452","-555","12","555","573","242","31","181","0","3561","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:35","7832","5059","559","5470","-616","12","553","573","236","32","177","0","3562","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:40","7840","5061","559","5438","-694","12","553","573","234","31","175","0","3562","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:45","7801","5058","560","5269","-640","12","552","573","234","31","175","0","3562","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:50","7805","5060","558","5081","-518","11","548","573","233","32","177","0","3561","0","0","0","0","0","0","0","0","0"
"2020-06-08 22:55","7845","5060","559","5055","-761","11","548","573","231","30","175","0","3560","0","0","0","0","0","0","0","0","0"
"2020-06-08 23:00","7861","5060","561","4952","-916","11","547","561","231","30","173","0","3561","0","0","0","0","0","0","0","0","0"
"2020-06-08 23:05","7802","5058","559","5140","-905","11","547","553","231","32","171","0","3516","0","0","0","0","0","0","0","0","0"
"2020-06-08 23:10","7798","5056","559","5313","-921","11","547","553","229","32","171","0","3517","0","0","0","0","0","0","0","0","0"
"2020-06-08 23:15","7882","5060","558","5220","-895","12","547","553","228","30","171","0","3517","0","0","0","0","0","0","0","0","0"
"2020-06-08 23:20","7884","5055","561","5141","-965","13","546","553","225","30","171","0","3517","0","0","0","0","0","0","0","0","0"
