Generation mix (MW)

Hour,Wind,Nuclear,Coal,Combined cycle,Int. exchanges,Solar PV,Solar thermal,Thermal renewable,Diesel engines,Gas turbine,Vapor turbine,Auxiliary generation,Cogeneration and waste,Exportation Andorra,Exportation Morocco,Exportation Portugal,Exportation France,Importation France,Importation Portugal,Importation Morocco,Importation Andorra,Hydro
"2020-09-30 21:00","5935","6969","574","9422","1003","21","48","502","281","107","170","0","3697","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:05","5983","6961","568","9387","1620","12","35","503","285","107","178","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:10","6053","6960","568","9408","1655","12","25","503","291","100","184","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:15","6114","6957","568","9639","1362","12","24","503","293","102","186","0","3702","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:20","6147","6953","557","9609","1470","12","21","503","296","101","187","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:25","6171","6954","550","9521","1544","12","18","503","294","99","193","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:30","6214","6948","554","9399","1450","12","13","503","297","98","199","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:35","6258","6944","556","9302","1355","12","8","503","297","108","206","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:40","6358","6942","556","9102","1668","12","8","503","297","109","201","0","3700","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:45","6423","6940","557","8930","1602","12","8","503","297","106","203","0","3700","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:50","6474","6936","559","8740","1602","12","9","503","298","100","202","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 21:55","6555","6933","557","8402","1598","12","9","503","295","100","203","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:00","6590","6923","557","8425","1435","12","10","503","295","104","200","0","3701","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:05","6612","6923","556","8684","1251","12","10","496","293","104","196","0","3662","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:10","6641","6920","559","8751","946","12","10","496","292","103","191","0","3662","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:15","6699","6915","556","8593","1083","12","10","496","291","101","183","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:20","6748","6918","558","8445","1032","12","9","496","289","107","177","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:25","6819","6913","558","8203","952","12","9","496","287","106","174","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:30","6885","6907","559","7840","1115","12","9","496","284","105","170","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:35","6918","6907","558","7692","1183","12","9","496","283","95","166","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:40","6916","6898","556","7484","1210","12","9","496","282","91","166","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:45","6901","6895","557","7380","1113","12","9","496","279","90","159","0","3664","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:50","6924","6894","559","7095","1043","12","9","496","276","89","152","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 22:55","6833","6888","556","7066","1137","12","9","496","275","91","144","0","3663","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:00","6778","6885","560","7157","765","12","9","496","274","92","138","0","3661","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:05","6788","6879","558","7165","665","12","9","490","284","76","131","0","3606","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:10","6787","6876","556","7191","378","12","9","490","284","70","124","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:15","6755","6874","548","7115","437","12","9","490","283","66","127","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:20","6746","6871","545","7044","370","13","9","490","280","51","128","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:25","6757","6868","533","6755","687","13","9","490","278","43","125","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:30","6783","6868","528","6564","454","13","9","490","277","36","125","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:35","6809","6860","522","6422","634","13","8","490","277","34","125","0","3608","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:40","6856","6861","523","6542","589","13","8","490","272","35","122","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:45","6840","6857","521","6589","353","13","9","490","272","37","120","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:50","6819","6853","518","6513","335","13","8","490","270","32","123","0","3607","0","0","0","0","0","0","0","0","0"
"2020-09-30 23:55","6871","6847","520","6219","634","13","9","490","266","25","124","0","3607","0","0","0","0","0","0","0","0","0"
"2020-10-01 00:00","6948","6856","519","5844","908","13","8","490","264","26","122","0","3606","0","0","0","0","0","0","0","0","0"
"2020-10-01 00:05","6987","6837","519","5378","1722","13","9","527","261","26","123","0","3507","0","0","0","0","0","0","0","0","0"
