value,percentage,datetime
219.55,0.6818958288039259,2024-01-04T21:00:00.000+01:00
165.85,0.6252356178843399,2024-01-04T22:00:00.000+01:00
159.12,0.6377299507033787,2024-01-04T23:00:00.000+01:00
134.1,0.6090471432464347,2024-01-05T00:00:00.000+01:00
130.65,0.6187251373366167,2024-01-05T01:00:00.000+01:00
128.01,0.6243781094527363,2024-01-05T02:00:00.000+01:00
119.92,0.6292040505797786,2024-01-05T03:00:00.000+01:00
108.3,0.6393152302243211,2024-01-05T04:00:00.000+01:00
115.86,0.6292635237888333,2024-01-05T05:00:00.000+01:00
121.99,0.6192700137062794,2024-01-05T06:00:00.000+01:00
128.92,0.5987645720124471,2024-01-05T07:00:00.000+01:00
157.07,0.633474490824763,2024-01-05T08:00:00.000+01:00
155.92,0.6340273259596617,2024-01-05T09:00:00.000+01:00
191.66,0.7148025211651065,2024-01-05T10:00:00.000+01:00
169.92,0.746572934973638,2024-01-05T11:00:00.000+01:00
155.37,0.7720632081097197,2024-01-05T12:00:00.000+01:00
152.92,0.7762830600538099,2024-01-05T13:00:00.000+01:00
99.82,0.7139178944357031,2024-01-05T14:00:00.000+01:00
90.57,0.7477708058124174,2024-01-05T15:00:00.000+01:00
107.95,0.7087053571428572,2024-01-05T16:00:00.000+01:00
131.72,0.662842190016103,2024-01-05T17:00:00.000+01:00
190.57,0.7163208540069164,2024-01-05T18:00:00.000+01:00
194.6,0.7133692584039005,2024-01-05T19:00:00.000+01:00
196.88,0.7112202875514775,2024-01-05T20:00:00.000+01:00
195.12,0.7137318018874826,2024-01-05T21:00:00.000+01:00
142.41,0.6550296674485994,2024-01-05T22:00:00.000+01:00
134.82,0.6647273444433488,2024-01-05T23:00:00.000+01:00
101.88,0.6599300427516518,2024-01-06T00:00:00.000+01:00
94.49,0.677396229120367,2024-01-06T01:00:00.000+01:00
95.25,0.6830405163140911,2024-01-06T02:00:00.000+01:00
93.97,0.6835673237797337,2024-01-06T03:00:00.000+01:00
71.41,0.7485324947589099,2024-01-06T04:00:00.000+01:00
71.42,0.7485588512734515,2024-01-06T05:00:00.000+01:00
78.68,0.720578807583112,2024-01-06T06:00:00.000+01:00
94.46,0.6802534927264872,2024-01-06T07:00:00.000+01:00
92.9,0.6697909156452777,2024-01-06T08:00:00.000+01:00
93.4,0.6748554913294798,2024-01-06T09:00:00.000+01:00
62.84,0.7153916211293261,2024-01-06T10:00:00.000+01:00
36.38,0.9009410599306588,2024-01-06T11:00:00.000+01:00
34.12,0.9142550911039656,2024-01-06T12:00:00.000+01:00
33.82,0.9135602377093462,2024-01-06T13:00:00.000+01:00
34.17,0.9143698153599144,2024-01-06T14:00:00.000+01:00
39.71,0.9254253087858307,2024-01-06T15:00:00.000+01:00
66.11,0.7256064098342663,2024-01-06T16:00:00.000+01:00
112.89,0.6346056551801675,2024-01-06T17:00:00.000+01:00
134.9,0.610794168251381,2024-01-06T18:00:00.000+01:00
141.47,0.6058153477218226,2024-01-06T19:00:00.000+01:00
139.83,0.6027934646721559,2024-01-06T20:00:00.000+01:00
136.26,0.6075983233746544,2024-01-06T21:00:00.000+01:00
135.58,0.6103083502138196,2024-01-06T22:00:00.000+01:00
128.12,0.6159911534208375,2024-01-06T23:00:00.000+01:00
134.61,0.6155288307650099,2024-01-07T00:00:00.000+01:00
130.78,0.6209876543209877,2024-01-07T01:00:00.000+01:00
129.5,0.6278483467468244,2024-01-07T02:00:00.000+01:00
126.99,0.6335245697181342,2024-01-07T03:00:00.000+01:00
125.79,0.6364280293448015,2024-01-07T04:00:00.000+01:00
125.68,0.6355177993527509,2024-01-07T05:00:00.000+01:00
127.93,0.6307252378839422,2024-01-07T06:00:00.000+01:00
128.26,0.6227725176013595,2024-01-07T07:00:00.000+01:00
131.4,0.6163516112388011,2024-01-07T08:00:00.000+01:00
134.47,0.6130944239274153,2024-01-07T09:00:00.000+01:00
100.36,0.6219633118492811,2024-01-07T10:00:00.000+01:00
92.25,0.6228058331082905,2024-01-07T11:00:00.000+01:00
85.61,0.6285147933338228,2024-01-07T12:00:00.000+01:00
86.8,0.6263982102908278,2024-01-07T13:00:00.000+01:00
84.64,0.6287327291635715,2024-01-07T14:00:00.000+01:00
81.26,0.640700149806828,2024-01-07T15:00:00.000+01:00
100.59,0.626377732112834,2024-01-07T16:00:00.000+01:00
135.91,0.5962010879101597,2024-01-07T17:00:00.000+01:00
149.84,0.5883230594055519,2024-01-07T18:00:00.000+01:00
148.19,0.5886629061730356,2024-01-07T19:00:00.000+01:00
142.91,0.5871163879873464,2024-01-07T20:00:00.000+01:00
138.23,0.5904237143345292,2024-01-07T21:00:00.000+01:00
133.79,0.5947279516358464,2024-01-07T22:00:00.000+01:00
126.28,0.6009327115256496,2024-01-07T23:00:00.000+01:00
130.53,0.6001379310344828,2024-01-08T00:00:00.000+01:00
128.24,0.6037096318614067,2024-01-08T01:00:00.000+01:00
126.22,0.6075571600481348,2024-01-08T02:00:00.000+01:00
123.32,0.6101627826431151,2024-01-08T03:00:00.000+01:00
122.81,0.6102663486384416,2024-01-08T04:00:00.000+01:00
126.14,0.6057433730311179,2024-01-08T05:00:00.000+01:00
137.54,0.5932539682539683,2024-01-08T06:00:00.000+01:00
152.44,0.5784979697165193,2024-01-08T07:00:00.000+01:00
184.99,0.605750024558761,2024-01-08T08:00:00.000+01:00
179.14,0.604957449682561,2024-01-08T09:00:00.000+01:00
220.88,0.6664051893196561,2024-01-08T10:00:00.000+01:00
211.72,0.6727249618708693,2024-01-08T11:00:00.000+01:00
202.53,0.6796536796536796,2024-01-08T12:00:00.000+01:00
200.75,0.6813630655398296,2024-01-08T13:00:00.000+01:00
158.47,0.613107904205517,2024-01-08T14:00:00.000+01:00
168.75,0.6098001662270083,2024-01-08T15:00:00.000+01:00
177.66,0.6064930188099545,2024-01-08T16:00:00.000+01:00
189.17,0.6018005980785137,2024-01-08T17:00:00.000+01:00
244.85,0.6532120371358445,2024-01-08T18:00:00.000+01:00
245.37,0.6536750406265818,2024-01-08T19:00:00.000+01:00
249.46,0.6517740502691122,2024-01-08T20:00:00.000+01:00
245.05,0.654304176011962,2024-01-08T21:00:00.000+01:00
179.52,0.6086661693903845,2024-01-08T22:00:00.000+01:00
171.32,0.613390619405657,2024-01-08T23:00:00.000+01:00
135.73,0.5784359684636693,2024-01-09T00:00:00.000+01:00
138.38,0.5805017199429482,2024-01-09T01:00:00.000+01:00
137.24,0.5823397123095855,2024-01-09T02:00:00.000+01:00
136.85,0.5811780693931287,2024-01-09T03:00:00.000+01:00
134.99,0.5815025415697423,2024-01-09T04:00:00.000+01:00
135.02,0.5806063212212428,2024-01-09T05:00:00.000+01:00
140.78,0.5779857946380917,2024-01-09T06:00:00.000+01:00
144.16,0.5710663920139439,2024-01-09T07:00:00.000+01:00
185.68,0.6024072932550368,2024-01-09T08:00:00.000+01:00
181.92,0.6010506492219249,2024-01-09T09:00:00.000+01:00
218.54,0.6645381013197105,2024-01-09T10:00:00.000+01:00
214.7,0.6660049012004838,2024-01-09T11:00:00.000+01:00
213.66,0.6662924501824304,2024-01-09T12:00:00.000+01:00
212.79,0.6664891784383125,2024-01-09T13:00:00.000+01:00
163.37,0.6040896317112854,2024-01-09T14:00:00.000+01:00
173.85,0.6023908523908523,2024-01-09T15:00:00.000+01:00
186.15,0.5996327792810205,2024-01-09T16:00:00.000+01:00
203.04,0.5964922588795205,2024-01-09T17:00:00.000+01:00
252.94,0.6486638970097964,2024-01-09T18:00:00.000+01:00
255.27,0.6475318350159809,2024-01-09T19:00:00.000+01:00
266.36,0.6428071530274876,2024-01-09T20:00:00.000+01:00
244.9,0.6532408642304615,2024-01-09T21:00:00.000+01:00
172.73,0.6069433219719597,2024-01-09T22:00:00.000+01:00
166.2,0.6103338107304175,2024-01-09T23:00:00.000+01:00
129.7,0.5841552943295951,2024-01-10T00:00:00.000+01:00
128.02,0.5868708169065737,2024-01-10T01:00:00.000+01:00
125.13,0.589846327896672,2024-01-10T02:00:00.000+01:00
122.57,0.588232471085089,2024-01-10T03:00:00.000+01:00
121.35,0.5880785073903562,2024-01-10T04:00:00.000+01:00
122.32,0.5863292110056562,2024-01-10T05:00:00.000+01:00
132.97,0.5832785015572224,2024-01-10T06:00:00.000+01:00
140.92,0.5755125377766886,2024-01-10T07:00:00.000+01:00
186.1,0.6052032520325203,2024-01-10T08:00:00.000+01:00
184.83,0.6035659471638964,2024-01-10T09:00:00.000+01:00
214.45,0.6705124597442391,2024-01-10T10:00:00.000+01:00
210.89,0.6719237876760338,2024-01-10T11:00:00.000+01:00
206.88,0.6741616971355948,2024-01-10T12:00:00.000+01:00
204.57,0.6749925759725476,2024-01-10T13:00:00.000+01:00
149.93,0.6127344803629082,2024-01-10T14:00:00.000+01:00
150.9,0.6143386394170094,2024-01-10T15:00:00.000+01:00
156.78,0.6120632441928558,2024-01-10T16:00:00.000+01:00
162.39,0.6125844052963144,2024-01-10T17:00:00.000+01:00
223.13,0.6672148794928533,2024-01-10T18:00:00.000+01:00
235.88,0.6602104791759964,2024-01-10T19:00:00.000+01:00
234.48,0.6614759647935002,2024-01-10T20:00:00.000+01:00
219.64,0.6709638002138384,2024-01-10T21:00:00.000+01:00
162.33,0.6157026360705482,2024-01-10T22:00:00.000+01:00
151.47,0.6203972967438051,2024-01-10T23:00:00.000+01:00
129.37,0.5850669319826338,2024-01-11T00:00:00.000+01:00
123.81,0.5895995047383209,2024-01-11T01:00:00.000+01:00
119.94,0.5936448228073649,2024-01-11T02:00:00.000+01:00
116.64,0.5931651749389748,2024-01-11T03:00:00.000+01:00
116.14,0.5933381015632982,2024-01-11T04:00:00.000+01:00
117.36,0.5913534213443515,2024-01-11T05:00:00.000+01:00
123.3,0.5893599732326371,2024-01-11T06:00:00.000+01:00
140.06,0.5784973772252282,2024-01-11T07:00:00.000+01:00
178.36,0.6104038329911019,2024-01-11T08:00:00.000+01:00
172.71,0.6109087050334264,2024-01-11T09:00:00.000+01:00
207.18,0.6797021095108429,2024-01-11T10:00:00.000+01:00
193.19,0.6915202061781867,2024-01-11T11:00:00.000+01:00
190.54,0.6943118463724811,2024-01-11T12:00:00.000+01:00
188.24,0.6961023592929517,2024-01-11T13:00:00.000+01:00
138.82,0.6258227391578758,2024-01-11T14:00:00.000+01:00
141.71,0.6250716774734242,2024-01-11T15:00:00.000+01:00
158.2,0.6183793925653754,2024-01-11T16:00:00.000+01:00
184.9,0.6094264996704022,2024-01-11T17:00:00.000+01:00
247.19,0.657210464745294,2024-01-11T18:00:00.000+01:00
251.23,0.6550294623768056,2024-01-11T19:00:00.000+01:00
234.02,0.6649239948856371,2024-01-11T20:00:00.000+01:00
222.51,0.6725607544432354,2024-01-11T21:00:00.000+01:00
162.67,0.6192941713937641,2024-01-11T22:00:00.000+01:00
153.63,0.6222609259184252,2024-01-11T23:00:00.000+01:00
126.02,0.586139534883721,2024-01-12T00:00:00.000+01:00
123.68,0.5885880169418931,2024-01-12T01:00:00.000+01:00
122.62,0.5906266557487597,2024-01-12T02:00:00.000+01:00
119.17,0.5894544195479052,2024-01-12T03:00:00.000+01:00
119.26,0.5892292490118577,2024-01-12T04:00:00.000+01:00
120.82,0.5870177825284228,2024-01-12T05:00:00.000+01:00
126.13,0.5862966578347976,2024-01-12T06:00:00.000+01:00
140.36,0.5773043227902769,2024-01-12T07:00:00.000+01:00
176.85,0.6095543377106815,2024-01-12T08:00:00.000+01:00
165.34,0.6116002071465562,2024-01-12T09:00:00.000+01:00
208.69,0.6760504065567398,2024-01-12T10:00:00.000+01:00
202.29,0.6814093711051975,2024-01-12T11:00:00.000+01:00
199.06,0.6839139696282553,2024-01-12T12:00:00.000+01:00
198.68,0.6840184534875714,2024-01-12T13:00:00.000+01:00
146.29,0.6188502051694235,2024-01-12T14:00:00.000+01:00
149.95,0.6197305339725575,2024-01-12T15:00:00.000+01:00
160.97,0.6145065852261882,2024-01-12T16:00:00.000+01:00
168.69,0.6116610464483847,2024-01-12T17:00:00.000+01:00
242.28,0.6578690127077225,2024-01-12T18:00:00.000+01:00
235.14,0.6630946673810665,2024-01-12T19:00:00.000+01:00
223.68,0.6703428434428195,2024-01-12T20:00:00.000+01:00
214.41,0.6770770833991221,2024-01-12T21:00:00.000+01:00
160.68,0.621153548786145,2024-01-12T22:00:00.000+01:00
158.48,0.6240107099263693,2024-01-12T23:00:00.000+01:00
134.36,0.5988589766446782,2024-01-13T00:00:00.000+01:00
133.24,0.6036607466473359,2024-01-13T01:00:00.000+01:00
128.66,0.6107471755435299,2024-01-13T02:00:00.000+01:00
126.03,0.6162836185819071,2024-01-13T03:00:00.000+01:00
122.25,0.6197718631178707,2024-01-13T04:00:00.000+01:00
122.26,0.6197911385988036,2024-01-13T05:00:00.000+01:00
124.65,0.6141906873614191,2024-01-13T06:00:00.000+01:00
129.06,0.6012578616352201,2024-01-13T07:00:00.000+01:00
134.34,0.591675842325479,2024-01-13T08:00:00.000+01:00
135.64,0.5885364689547447,2024-01-13T09:00:00.000+01:00
129.15,0.5868320610687023,2024-01-13T10:00:00.000+01:00
119.62,0.5892320575341117,2024-01-13T11:00:00.000+01:00
108.92,0.5955818022747157,2024-01-13T12:00:00.000+01:00
106.26,0.5979404648022059,2024-01-13T13:00:00.000+01:00
109.57,0.5952303346371143,2024-01-13T14:00:00.000+01:00
119.7,0.5982008995502248,2024-01-13T15:00:00.000+01:00
131.45,0.5903089635351176,2024-01-13T16:00:00.000+01:00
140.99,0.5867493445420118,2024-01-13T17:00:00.000+01:00
150.67,0.5825021263434624,2024-01-13T18:00:00.000+01:00
145.56,0.5852834740651388,2024-01-13T19:00:00.000+01:00
141.66,0.5861954812546553,2024-01-13T20:00:00.000+01:00
139.75,0.5887681159420289,2024-01-13T21:00:00.000+01:00
135.17,0.5920977703797801,2024-01-13T22:00:00.000+01:00
133.79,0.5978372581437955,2024-01-13T23:00:00.000+01:00
135.87,0.6121097445600757,2024-01-14T00:00:00.000+01:00
132.4,0.615298819592899,2024-01-14T01:00:00.000+01:00
130.43,0.6237983643407146,2024-01-14T02:00:00.000+01:00
124.9,0.6326292863293319,2024-01-14T03:00:00.000+01:00
122.19,0.6379679423588994,2024-01-14T04:00:00.000+01:00
118.93,0.6324045517388068,2024-01-14T05:00:00.000+01:00
118.14,0.628906042054831,2024-01-14T06:00:00.000+01:00
120.82,0.6235227331372246,2024-01-14T07:00:00.000+01:00
125.89,0.6177437558270769,2024-01-14T08:00:00.000+01:00
125.73,0.6127790232966176,2024-01-14T09:00:00.000+01:00
115.19,0.6066463029281651,2024-01-14T10:00:00.000+01:00
108.08,0.6103456065055343,2024-01-14T11:00:00.000+01:00
106.37,0.6107251535855773,2024-01-14T12:00:00.000+01:00
103.18,0.6120536243919801,2024-01-14T13:00:00.000+01:00
100.26,0.6137365328109696,2024-01-14T14:00:00.000+01:00
102.19,0.6212535716456927,2024-01-14T15:00:00.000+01:00
106.92,0.6214472537053182,2024-01-14T16:00:00.000+01:00
115.75,0.6137653109920993,2024-01-14T17:00:00.000+01:00
129.42,0.6002782931354359,2024-01-14T18:00:00.000+01:00
135.91,0.5963057213057212,2024-01-14T19:00:00.000+01:00
128.46,0.5989090400484871,2024-01-14T20:00:00.000+01:00
127.74,0.6018941714178014,2024-01-14T21:00:00.000+01:00
125.88,0.6027292315058654,2024-01-14T22:00:00.000+01:00
114.07,0.6113403719384748,2024-01-14T23:00:00.000+01:00
123.87,0.6145259711266557,2024-01-15T00:00:00.000+01:00
112.7,0.6271563717306623,2024-01-15T01:00:00.000+01:00
110.56,0.6297920820279123,2024-01-15T02:00:00.000+01:00
107.66,0.6344136711844431,2024-01-15T03:00:00.000+01:00
108.96,0.6369694843914415,2024-01-15T04:00:00.000+01:00
112.11,0.6326392415777892,2024-01-15T05:00:00.000+01:00
113.81,0.6221165409423856,2024-01-15T06:00:00.000+01:00
129.41,0.598704603284756,2024-01-15T07:00:00.000+01:00
165.34,0.6242543230385864,2024-01-15T08:00:00.000+01:00
165.26,0.6222372830302346,2024-01-15T09:00:00.000+01:00
208.99,0.6876706919811786,2024-01-15T10:00:00.000+01:00
202.2,0.6912820512820512,2024-01-15T11:00:00.000+01:00
196.86,0.6967015855039638,2024-01-15T12:00:00.000+01:00
193.36,0.7011640134895022,2024-01-15T13:00:00.000+01:00
146.76,0.6332686084142395,2024-01-15T14:00:00.000+01:00
155.09,0.6325298747909784,2024-01-15T15:00:00.000+01:00
159.95,0.6253665402510068,2024-01-15T16:00:00.000+01:00
164.3,0.6216420734014377,2024-01-15T17:00:00.000+01:00
228.97,0.6698554794921304,2024-01-15T18:00:00.000+01:00
232.37,0.6710659312097497,2024-01-15T19:00:00.000+01:00
225.46,0.676975738650012,2024-01-15T20:00:00.000+01:00
217.27,0.6848110442210106,2024-01-15T21:00:00.000+01:00
164.2,0.6281320530966681,2024-01-15T22:00:00.000+01:00
158.59,0.6354020593773789,2024-01-15T23:00:00.000+01:00
128.85,0.5980783512810991,2024-01-16T00:00:00.000+01:00
126.7,0.6032471551683093,2024-01-16T01:00:00.000+01:00
123.4,0.6038954683370853,2024-01-16T02:00:00.000+01:00
120.97,0.6060014026650636,2024-01-16T03:00:00.000+01:00
120.77,0.6065186822016874,2024-01-16T04:00:00.000+01:00
122.42,0.6036786823807879,2024-01-16T05:00:00.000+01:00
130.2,0.593978102189781,2024-01-16T06:00:00.000+01:00
140.41,0.5816246220123441,2024-01-16T07:00:00.000+01:00
195.0,0.6054584407116466,2024-01-16T08:00:00.000+01:00
186.16,0.6076908010707057,2024-01-16T09:00:00.000+01:00
211.48,0.6805251641137855,2024-01-16T10:00:00.000+01:00
202.03,0.6878319487947705,2024-01-16T11:00:00.000+01:00
203.3,0.6861289233884577,2024-01-16T12:00:00.000+01:00
199.34,0.6903310707854273,2024-01-16T13:00:00.000+01:00
150.07,0.62510934310826,2024-01-16T14:00:00.000+01:00
149.34,0.6292238982051066,2024-01-16T15:00:00.000+01:00
146.46,0.6330941471427337,2024-01-16T16:00:00.000+01:00
150.81,0.6315062183325656,2024-01-16T17:00:00.000+01:00
201.38,0.6934573002754821,2024-01-16T18:00:00.000+01:00
214.57,0.6832133987136215,2024-01-16T19:00:00.000+01:00
215.68,0.683699993660052,2024-01-16T20:00:00.000+01:00
202.39,0.6951638387030294,2024-01-16T21:00:00.000+01:00
137.51,0.6440749414519906,2024-01-16T22:00:00.000+01:00
117.44,0.6618575293056808,2024-01-16T23:00:00.000+01:00
62.31,0.7651031434184676,2024-01-17T00:00:00.000+01:00
59.31,0.7882775119617225,2024-01-17T01:00:00.000+01:00
48.53,0.889968824500275,2024-01-17T02:00:00.000+01:00
47.67,0.9067909454061251,2024-01-17T03:00:00.000+01:00
47.64,0.9067377236391321,2024-01-17T04:00:00.000+01:00
47.22,0.9042512447338185,2024-01-17T05:00:00.000+01:00
60.3,0.7831168831168831,2024-01-17T06:00:00.000+01:00
88.02,0.6657086673725608,2024-01-17T07:00:00.000+01:00
112.73,0.7124439107628135,2024-01-17T08:00:00.000+01:00
112.3,0.7116603295310518,2024-01-17T09:00:00.000+01:00
161.57,0.7829141832630712,2024-01-17T10:00:00.000+01:00
149.92,0.8128388635870744,2024-01-17T11:00:00.000+01:00
130.73,0.8831914606134307,2024-01-17T12:00:00.000+01:00
125.47,0.9061822909143434,2024-01-17T13:00:00.000+01:00
66.5,0.9287709497206704,2024-01-17T14:00:00.000+01:00
68.28,0.9317685589519651,2024-01-17T15:00:00.000+01:00
83.05,0.818791284629794,2024-01-17T16:00:00.000+01:00
110.44,0.7174223723528648,2024-01-17T17:00:00.000+01:00
162.41,0.7815312063904528,2024-01-17T18:00:00.000+01:00
168.94,0.7748119611080536,2024-01-17T19:00:00.000+01:00
175.29,0.7615675370378416,2024-01-17T20:00:00.000+01:00
166.78,0.7808783593969474,2024-01-17T21:00:00.000+01:00
110.75,0.7185958992992473,2024-01-17T22:00:00.000+01:00
83.61,0.8226092089728453,2024-01-17T23:00:00.000+01:00
40.13,0.9261481652434802,2024-01-18T00:00:00.000+01:00
41.42,0.9282832810398923,2024-01-18T01:00:00.000+01:00
40.47,0.9601423487544484,2024-01-18T02:00:00.000+01:00
37.83,0.9887611082070047,2024-01-18T03:00:00.000+01:00
38.7,0.9750566893424035,2024-01-18T04:00:00.000+01:00
40.81,0.9272892524426266,2024-01-18T05:00:00.000+01:00
39.91,0.9257712827650196,2024-01-18T06:00:00.000+01:00
69.41,0.6975178374032761,2024-01-18T07:00:00.000+01:00
115.7,0.710295291300878,2024-01-18T08:00:00.000+01:00
125.29,0.6919805589307412,2024-01-18T09:00:00.000+01:00
161.49,0.7810504933255948,2024-01-18T10:00:00.000+01:00
159.08,0.7846502910131202,2024-01-18T11:00:00.000+01:00
153.26,0.7963626916082099,2024-01-18T12:00:00.000+01:00
148.19,0.8089415361100497,2024-01-18T13:00:00.000+01:00
98.7,0.7365671641791045,2024-01-18T14:00:00.000+01:00
112.36,0.7122210953346856,2024-01-18T15:00:00.000+01:00
133.75,0.6826766026949775,2024-01-18T16:00:00.000+01:00
169.3,0.6380973918287351,2024-01-18T17:00:00.000+01:00
230.38,0.6895746655092939,2024-01-18T18:00:00.000+01:00
226.55,0.6946190403188718,2024-01-18T19:00:00.000+01:00
233.7,0.6892991977347805,2024-01-18T20:00:00.000+01:00
226.46,0.6961573931755303,2024-01-18T21:00:00.000+01:00
167.46,0.6450693374422187,2024-01-18T22:00:00.000+01:00
148.03,0.6678848583288216,2024-01-18T23:00:00.000+01:00
117.01,0.6196578933432189,2024-01-19T00:00:00.000+01:00
114.02,0.6283478452551527,2024-01-19T01:00:00.000+01:00
114.94,0.6311569930261929,2024-01-19T02:00:00.000+01:00
105.93,0.6384017356716688,2024-01-19T03:00:00.000+01:00
99.27,0.6443593405166818,2024-01-19T04:00:00.000+01:00
92.58,0.6493196801795483,2024-01-19T05:00:00.000+01:00
